ENTE_SEGN,VOCESOTVOC,CLASSE_UTI,SETCON,DATA_OSSER,VALORE,STATUS,UNIT OF MEASUREMENT,SCALE
3691030,35120363,1005,4015,30/6/2013,0.532,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,4015,31/3/2013,0.53,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,4015,31/12/2012,0.608,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,4015,30/9/2012,0.514,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,4015,30/6/2012,0.485,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,4015,31/3/2012,0.477,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,4015,31/12/2011,0.558,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,4015,30/9/2011,0.499,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,4015,30/6/2011,0.503,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,4015,31/3/2011,0.483,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,4015,31/12/2010,0.542,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,4015,30/9/2010,0.531,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,4015,30/6/2010,0.597,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,4015,31/3/2010,0.529,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,4015,31/12/2009,0.588,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,4015,30/9/2009,0.465,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,4015,30/6/2009,0.51,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,4015,31/3/2009,0.443,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,4015,31/12/2008,0.439,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,4015,30/9/2008,0.3,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,4015,30/6/2008,0.354,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,4015,31/3/2008,0.315,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,4015,31/12/2007,0.394,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,4015,30/9/2007,0.315,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,4015,30/6/2007,0.361,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,4015,31/3/2007,0.331,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,4015,31/12/2006,0.377,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,4015,30/9/2006,0.34,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,4015,30/6/2006,0.341,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,4015,31/3/2006,0.369,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,4015,31/12/2005,0.437,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,4015,30/9/2005,0.338,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,4015,30/6/2005,0.406,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,4015,31/3/2005,0.361,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,4015,31/12/2004,0.448,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,4015,30/9/2004,0.401,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,4015,30/6/2004,0.457,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,4015,31/3/2004,0.449,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,4015,31/12/2003,0.495,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,4015,30/9/2003,0.417,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,4015,30/6/2003,0.463,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,4015,31/3/2003,0.427,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,4015,31/12/2002,0.59,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,4015,30/9/2002,0.468,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,4015,30/6/2002,0.55,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,4015,31/3/2002,0.518,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,4015,31/12/2001,0.603,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,4015,30/9/2001,0.451,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,4015,30/6/2001,0.532,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,4015,31/3/2001,0.543,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,4015,31/12/2000,0.662,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,4015,30/9/2000,0.48,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,4015,30/6/2000,0.559,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,4015,31/3/2000,0.564,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,4015,31/12/1999,1.064,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,4015,30/9/1999,0.575,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,4015,30/6/1999,0.736,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,4015,31/3/1999,0.667,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,4015,31/12/1998,0.889,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,4015,30/9/1998,0.674,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,4015,30/6/1998,0.771,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,4015,31/3/1998,0.827,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,4015,31/12/1997,1.188,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,4015,30/9/1997,0.721,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,4015,30/6/1997,0.911,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,4015,31/3/1997,0.836,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,4015,31/12/1996,1.021,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,4015,30/9/1996,0.798,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,4015,30/6/1996,1.086,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,4015,31/3/1996,0.861,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7006,30/6/2013,0.927,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7006,31/3/2013,0.846,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7006,31/12/2012,0.952,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7006,30/9/2012,0.713,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7006,30/6/2012,0.757,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7006,31/3/2012,0.721,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7006,31/12/2011,0.825,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7006,30/9/2011,0.562,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7006,30/6/2011,0.65,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7006,31/3/2011,0.616,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7006,31/12/2010,0.781,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7006,30/9/2010,0.643,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7006,30/6/2010,0.726,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7006,31/3/2010,0.673,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7006,31/12/2009,0.753,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7006,30/9/2009,0.62,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7006,30/6/2009,0.647,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7006,31/3/2009,0.599,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7006,31/12/2008,0.588,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7006,30/9/2008,0.393,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7006,30/6/2008,0.42,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7006,31/3/2008,0.39,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7006,31/12/2007,0.503,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7006,30/9/2007,0.396,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7006,30/6/2007,0.448,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7006,31/3/2007,0.451,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7006,31/12/2006,0.467,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7006,30/9/2006,0.424,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7006,30/6/2006,0.449,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7006,31/3/2006,0.473,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7006,31/12/2005,0.551,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7006,30/9/2005,0.416,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7006,30/6/2005,0.505,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7006,31/3/2005,0.435,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7006,31/12/2004,0.505,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7006,30/9/2004,0.444,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7006,30/6/2004,0.516,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7006,31/3/2004,0.545,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7006,31/12/2003,0.554,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7006,30/9/2003,0.452,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7006,30/6/2003,0.459,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7006,31/3/2003,0.441,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7006,31/12/2002,0.562,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7006,30/9/2002,0.449,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7006,30/6/2002,0.514,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7006,31/3/2002,0.498,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7006,31/12/2001,0.565,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7006,30/9/2001,0.422,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7006,30/6/2001,0.479,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7006,31/3/2001,0.505,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7006,31/12/2000,0.575,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7006,30/9/2000,0.44,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7006,30/6/2000,0.503,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7006,31/3/2000,0.513,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7006,31/12/1999,0.68,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7006,30/9/1999,0.491,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7006,30/6/1999,0.63,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7006,31/3/1999,0.57,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7006,31/12/1998,0.719,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7006,30/9/1998,0.547,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7006,30/6/1998,0.639,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7006,31/3/1998,0.685,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7006,31/12/1997,0.956,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7006,30/9/1997,0.592,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7006,30/6/1997,0.654,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7006,31/3/1997,0.634,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7006,31/12/1996,0.752,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7006,30/9/1996,0.621,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7006,30/6/1996,0.771,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7006,31/3/1996,0.665,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7009,30/6/2013,0.17,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7009,31/3/2013,0.082,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7009,31/12/2012,0.193,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7009,30/9/2012,0.099,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7009,30/6/2012,0.137,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7009,31/3/2012,0.137,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7009,31/12/2011,0.18,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7009,30/9/2011,0.058,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7009,30/6/2011,0.194,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7009,31/3/2011,0.118,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7009,31/12/2010,0.188,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7009,30/9/2010,0.088,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7009,30/6/2010,0.23,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7009,31/3/2010,0.087,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7009,31/12/2009,0.192,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7009,30/9/2009,0.192,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7009,30/6/2009,0.223,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7009,31/3/2009,0.177,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7009,31/12/2008,0.039,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7009,30/9/2008,0.109,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7009,30/6/2008,0.062,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7009,31/3/2008,0.105,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7009,31/12/2007,0.043,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7009,30/9/2007,0.184,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7009,30/6/2007,0.074,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7009,31/3/2007,0.221,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7009,31/12/2006,0.255,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7009,30/9/2006,0.074,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7009,30/6/2006,0.293,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7009,31/3/2006,0.335,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7009,31/12/2005,0.171,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7009,30/9/2005,0.208,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7009,30/6/2005,0.163,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7009,31/3/2005,0.248,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7009,31/12/2004,0.206,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7009,30/9/2004,0.132,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7009,30/6/2004,0.147,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7009,31/3/2004,0.157,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7009,31/12/2003,0.129,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7009,30/9/2003,0.107,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7009,30/6/2003,0.173,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7009,31/3/2003,0.112,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7009,31/12/2002,0.311,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7009,30/9/2002,0.122,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7009,30/6/2002,0.129,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7009,31/3/2002,0.215,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7009,31/12/2001,0.215,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7009,30/9/2001,0.144,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7009,30/6/2001,0.118,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7009,31/3/2001,0.25,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7009,31/12/2000,0.247,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7009,30/9/2000,0.26,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7009,30/6/2000,0.205,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7009,31/3/2000,0.033,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7009,31/12/1999,0.365,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7009,30/9/1999,0.147,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7009,30/6/1999,0.197,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7009,31/3/1999,0.583,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7009,31/12/1998,0.359,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7009,30/9/1998,0.271,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7009,30/6/1998,0.403,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7009,31/3/1998,0.423,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7009,31/12/1997,0.509,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7009,30/9/1997,0.326,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7009,30/6/1997,0.523,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7009,31/3/1997,0.394,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7009,31/12/1996,0.235,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7009,30/9/1996,0.276,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7009,30/6/1996,0.277,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7009,31/3/1996,0.322,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7010,30/6/2013,0.772,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7010,31/3/2013,0.779,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7010,31/12/2012,0.885,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7010,30/9/2012,0.683,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7010,30/6/2012,0.695,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7010,31/3/2012,0.659,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7010,31/12/2011,0.733,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7010,30/9/2011,0.62,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7010,30/6/2011,0.637,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7010,31/3/2011,0.606,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7010,31/12/2010,0.713,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7010,30/9/2010,0.686,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7010,30/6/2010,0.744,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7010,31/3/2010,0.675,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7010,31/12/2009,0.789,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7010,30/9/2009,0.62,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7010,30/6/2009,0.668,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7010,31/3/2009,0.572,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7010,31/12/2008,0.613,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7010,30/9/2008,0.436,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7010,30/6/2008,0.513,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7010,31/3/2008,0.462,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7010,31/12/2007,0.595,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7010,30/9/2007,0.463,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7010,30/6/2007,0.539,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7010,31/3/2007,0.496,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7010,31/12/2006,0.584,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7010,30/9/2006,0.534,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7010,30/6/2006,0.483,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7010,31/3/2006,0.56,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7010,31/12/2005,0.653,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7010,30/9/2005,0.526,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7010,30/6/2005,0.558,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7010,31/3/2005,0.526,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7010,31/12/2004,0.66,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7010,30/9/2004,0.555,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7010,30/6/2004,0.594,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7010,31/3/2004,0.531,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7010,31/12/2003,0.668,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7010,30/9/2003,0.583,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7010,30/6/2003,0.629,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7010,31/3/2003,0.598,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
3691030,35120363,1005,7010,31/12/2002,0.826,,PURE NUMBERS,PERCENTAGE/HUNDREDTHS
